pathwayID,interaction,nextPathwayID,tag
R-HSA-9669933,abstraction:NextStepPathway,R-HSA-9670439,orignal
R-HSA-444821,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-444821,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-444821,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-1222387,abstraction:NextStepPathway,R-HSA-1222541,orignal
R-HSA-174184,abstraction:NextStepPathway,R-HSA-176409,orignal
R-HSA-9729902,abstraction:NextStepPathway,R-HSA-5657655,orignal
R-HSA-1799339,abstraction:NextStepPathway,R-HSA-264876,orignal
R-HSA-9753512,abstraction:NextStepPathway,R-HSA-9649948,orignal
R-HSA-9694686,abstraction:NextStepPathway,R-HSA-9694676,orignal
R-HSA-9694686,abstraction:NextStepPathway,R-HSA-9694322,orignal
R-HSA-9694686,abstraction:NextStepPathway,R-HSA-9694786,orignal
R-HSA-2871837,abstraction:NextStepPathway,R-HSA-209560,orignal
R-HSA-2871837,abstraction:NextStepPathway,R-HSA-5607764,orignal
R-HSA-2871837,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-2871837,abstraction:NextStepPathway,R-HSA-9020702,orignal
R-HSA-2871837,abstraction:NextStepPathway,R-HSA-202424,orignal
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8941326,orignal
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8940973,orignal
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-2032785,orignal
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8941284,orignal
R-HSA-8939902,abstraction:NextStepPathway,R-HSA-8878166,orignal
R-HSA-392517,abstraction:NextStepPathway,R-HSA-354192,orignal
R-HSA-1362300,abstraction:NextStepPathway,R-HSA-69205,orignal
R-HSA-1362300,abstraction:NextStepPathway,R-HSA-1362277,orignal
R-HSA-205043,abstraction:NextStepPathway,R-HSA-193648,orignal
R-HSA-205043,abstraction:NextStepPathway,R-HSA-9673324,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-162658,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-2299718,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-9648025,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-68881,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-2500257,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-156711,orignal
R-HSA-2565942,abstraction:NextStepPathway,R-HSA-2980767,orignal
R-HSA-111995,abstraction:NextStepPathway,R-HSA-2142816,orignal
R-HSA-111995,abstraction:NextStepPathway,R-HSA-2142753,orignal
R-HSA-111995,abstraction:NextStepPathway,R-HSA-140180,orignal
R-HSA-111995,abstraction:NextStepPathway,R-HSA-2162123,orignal
R-HSA-5687128,abstraction:NextStepPathway,R-HSA-2029482,orignal
R-HSA-5687128,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-5687128,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-9634635,abstraction:NextStepPathway,R-HSA-114604,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-5684264,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-9758274,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-933542,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-445989,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-525793,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-9909649,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-168638,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-9860276,orignal
R-HSA-9020702,abstraction:NextStepPathway,R-HSA-1810476,orignal
R-HSA-9730737,abstraction:NextStepPathway,R-HSA-110330,orignal
R-HSA-390651,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-390651,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-390651,abstraction:NextStepPathway,R-HSA-9660821,orignal
R-HSA-9700645,abstraction:NextStepPathway,R-HSA-9725371,orignal
R-HSA-2022854,abstraction:NextStepPathway,R-HSA-2022928,orignal
R-HSA-2022854,abstraction:NextStepPathway,R-HSA-2022857,orignal
R-HSA-9683686,abstraction:NextStepPathway,R-HSA-9679509,orignal
R-HSA-1482788,abstraction:NextStepPathway,R-HSA-1483148,orignal
R-HSA-1482788,abstraction:NextStepPathway,R-HSA-1483191,orignal
R-HSA-1482788,abstraction:NextStepPathway,R-HSA-1483101,orignal
R-HSA-1482788,abstraction:NextStepPathway,R-HSA-1483166,orignal
R-HSA-1482788,abstraction:NextStepPathway,R-HSA-1483115,orignal
R-HSA-73772,abstraction:NextStepPathway,R-HSA-73863,orignal
R-HSA-73772,abstraction:NextStepPathway,R-HSA-427389,orignal
R-HSA-73772,abstraction:NextStepPathway,R-HSA-427413,orignal
R-HSA-6806942,abstraction:NextStepPathway,R-HSA-8874081,orignal
R-HSA-6806942,abstraction:NextStepPathway,R-HSA-8851907,orignal
R-HSA-6806942,abstraction:NextStepPathway,R-HSA-8875513,orignal
R-HSA-6806942,abstraction:NextStepPathway,R-HSA-6807004,orignal
R-HSA-6806942,abstraction:NextStepPathway,R-HSA-8875791,orignal
R-HSA-6806942,abstraction:NextStepPathway,R-HSA-8851805,orignal
R-HSA-1989781,abstraction:NextStepPathway,R-HSA-2022377,orignal
R-HSA-1989781,abstraction:NextStepPathway,R-HSA-400206,orignal
R-HSA-1989781,abstraction:NextStepPathway,R-HSA-9861718,orignal
R-HSA-5685942,abstraction:NextStepPathway,R-HSA-5693554,orignal
R-HSA-5685942,abstraction:NextStepPathway,R-HSA-5693568,orignal
R-HSA-9824585,abstraction:NextStepPathway,R-HSA-1445148,orignal
R-HSA-5635851,abstraction:NextStepPathway,R-HSA-5632684,orignal
R-HSA-9819196,abstraction:NextStepPathway,R-HSA-429947,orignal
R-HSA-9819196,abstraction:NextStepPathway,R-HSA-9820865,orignal
R-HSA-110329,abstraction:NextStepPathway,R-HSA-5649702,orignal
R-HSA-110329,abstraction:NextStepPathway,R-HSA-110357,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-2586552,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9020558,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-512988,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9703465,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-1170546,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-1266695,orignal
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9702518,orignal
R-HSA-159227,abstraction:NextStepPathway,R-HSA-72662,orignal
R-HSA-174113,abstraction:NextStepPathway,R-HSA-176408,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-1614558,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-549127,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-6798163,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-1614635,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-9759218,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-351202,orignal
R-HSA-156581,abstraction:NextStepPathway,R-HSA-1614603,orignal
R-HSA-8852276,abstraction:NextStepPathway,R-HSA-69481,orignal
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-1483191,orignal
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-264642,orignal
R-HSA-1483115,abstraction:NextStepPathway,R-HSA-1483166,orignal
R-HSA-194313,abstraction:NextStepPathway,R-HSA-194138,orignal
R-HSA-194313,abstraction:NextStepPathway,R-HSA-195399,orignal
R-HSA-9694271,abstraction:NextStepPathway,R-HSA-9694686,orignal
R-HSA-111885,abstraction:NextStepPathway,R-HSA-202040,orignal
R-HSA-72203,abstraction:NextStepPathway,R-HSA-72163,orignal
R-HSA-72203,abstraction:NextStepPathway,R-HSA-72165,orignal
R-HSA-8949664,abstraction:NextStepPathway,R-HSA-8949215,orignal
R-HSA-9664422,abstraction:NextStepPathway,R-HSA-4420097,orignal
R-HSA-9664422,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-9664422,abstraction:NextStepPathway,R-HSA-2029482,orignal
R-HSA-9664422,abstraction:NextStepPathway,R-HSA-114604,orignal
R-HSA-9664422,abstraction:NextStepPathway,R-HSA-5663213,orignal
R-HSA-9664422,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-111931,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9634638,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-164378,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9634597,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-163560,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-418597,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-442720,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-111932,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-163359,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-432040,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-180024,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-418555,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-163358,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9031628,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-9634600,orignal
R-HSA-9660821,abstraction:NextStepPathway,R-HSA-163615,orignal
R-HSA-75108,abstraction:NextStepPathway,R-HSA-111457,orignal
R-HSA-75108,abstraction:NextStepPathway,R-HSA-111453,orignal
R-HSA-75108,abstraction:NextStepPathway,R-HSA-114294,orignal
R-HSA-75108,abstraction:NextStepPathway,R-HSA-5620971,orignal
R-HSA-75108,abstraction:NextStepPathway,R-HSA-111452,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-111469,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-5620971,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-111465,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-140342,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-264870,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-211736,orignal
R-HSA-111459,abstraction:NextStepPathway,R-HSA-351906,orignal
R-HSA-141444,abstraction:NextStepPathway,R-HSA-141430,orignal
R-HSA-141444,abstraction:NextStepPathway,R-HSA-141405,orignal
R-HSA-9759811,abstraction:NextStepPathway,R-HSA-9762292,orignal
R-HSA-74752,abstraction:NextStepPathway,R-HSA-74749,orignal
R-HSA-74752,abstraction:NextStepPathway,R-HSA-74713,orignal
R-HSA-74752,abstraction:NextStepPathway,R-HSA-77387,orignal
R-HSA-74752,abstraction:NextStepPathway,R-HSA-74751,orignal
R-HSA-174403,abstraction:NextStepPathway,R-HSA-156590,orignal
R-HSA-174403,abstraction:NextStepPathway,R-HSA-9753281,orignal
R-HSA-168164,abstraction:NextStepPathway,R-HSA-937072,orignal
R-HSA-168164,abstraction:NextStepPathway,R-HSA-9013973,orignal
R-HSA-168164,abstraction:NextStepPathway,R-HSA-9014325,orignal
R-HSA-168164,abstraction:NextStepPathway,R-HSA-168927,orignal
R-HSA-70635,abstraction:NextStepPathway,R-HSA-379716,orignal
R-HSA-70635,abstraction:NextStepPathway,R-HSA-8964539,orignal
R-HSA-70635,abstraction:NextStepPathway,R-HSA-71737,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-114508,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-9856530,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-2871809,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-1169091,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-9664323,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-76005,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-445355,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-5218921,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-111997,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-5607763,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-2025928,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-5578775,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-983695,orignal
R-HSA-139853,abstraction:NextStepPathway,R-HSA-2514859,orignal
R-HSA-187577,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-187577,abstraction:NextStepPathway,R-HSA-8849470,orignal
R-HSA-187577,abstraction:NextStepPathway,R-HSA-69656,orignal
R-HSA-187577,abstraction:NextStepPathway,R-HSA-69231,orignal
R-HSA-9818749,abstraction:NextStepPathway,R-HSA-8951664,orignal
R-HSA-9818749,abstraction:NextStepPathway,R-HSA-9755511,orignal
R-HSA-9764725,abstraction:NextStepPathway,R-HSA-9764562,orignal
R-HSA-9764725,abstraction:NextStepPathway,R-HSA-9856649,orignal
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-2142770,orignal
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-9027604,orignal
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-9018679,orignal
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-140180,orignal
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-211979,orignal
R-HSA-2162123,abstraction:NextStepPathway,R-HSA-9018677,orignal
R-HSA-427389,abstraction:NextStepPathway,R-HSA-73863,orignal
R-HSA-427389,abstraction:NextStepPathway,R-HSA-427413,orignal
R-HSA-1912408,abstraction:NextStepPathway,R-HSA-1912399,orignal
R-HSA-198933,abstraction:NextStepPathway,R-HSA-5676594,orignal
R-HSA-8963684,abstraction:NextStepPathway,R-HSA-2142789,orignal
R-HSA-1250342,abstraction:NextStepPathway,R-HSA-6811558,orignal
R-HSA-1250342,abstraction:NextStepPathway,R-HSA-1257604,orignal
R-HSA-1482922,abstraction:NextStepPathway,R-HSA-1483196,orignal
R-HSA-1482922,abstraction:NextStepPathway,R-HSA-1483248,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-6804760,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-69541,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5693565,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-6804756,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-6803204,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5693538,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-349425,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5685939,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-6803207,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-2559586,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-6804757,orignal
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5693606,orignal
R-HSA-72187,abstraction:NextStepPathway,R-HSA-9930044,orignal
R-HSA-72187,abstraction:NextStepPathway,R-HSA-73856,orignal
R-HSA-72187,abstraction:NextStepPathway,R-HSA-159236,orignal
R-HSA-70221,abstraction:NextStepPathway,R-HSA-3322077,orignal
R-HSA-70221,abstraction:NextStepPathway,R-HSA-70263,orignal
R-HSA-70221,abstraction:NextStepPathway,R-HSA-70370,orignal
R-HSA-70221,abstraction:NextStepPathway,R-HSA-173599,orignal
R-HSA-1855229,abstraction:NextStepPathway,R-HSA-1855191,orignal
R-HSA-1855229,abstraction:NextStepPathway,R-HSA-1855192,orignal
R-HSA-2980767,abstraction:NextStepPathway,R-HSA-3301854,orignal
R-HSA-2980767,abstraction:NextStepPathway,R-HSA-9648025,orignal
R-HSA-139910,abstraction:NextStepPathway,R-HSA-111453,orignal
R-HSA-168928,abstraction:NextStepPathway,R-HSA-936440,orignal
R-HSA-168928,abstraction:NextStepPathway,R-HSA-933543,orignal
R-HSA-168928,abstraction:NextStepPathway,R-HSA-918233,orignal
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9705671,orignal
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9833109,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-2173795,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-9754189,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-2173796,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-9796292,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-2173789,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-1181150,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-8941855,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-9823730,orignal
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-9617828,orignal
R-HSA-181429,abstraction:NextStepPathway,R-HSA-181430,orignal
R-HSA-181429,abstraction:NextStepPathway,R-HSA-390666,orignal
R-HSA-181429,abstraction:NextStepPathway,R-HSA-212676,orignal
R-HSA-114608,abstraction:NextStepPathway,R-HSA-140875,orignal
R-HSA-114608,abstraction:NextStepPathway,R-HSA-140837,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-2559585,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-2559580,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-6804760,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-1257604,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-69541,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-8941858,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-6804756,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-69481,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-5689880,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-198323,orignal
R-HSA-6804757,abstraction:NextStepPathway,R-HSA-8852276,orignal
R-HSA-2468052,abstraction:NextStepPathway,R-HSA-2500257,orignal
R-HSA-8847453,abstraction:NextStepPathway,R-HSA-6811555,orignal
R-HSA-112382,abstraction:NextStepPathway,R-HSA-75955,orignal
R-HSA-427413,abstraction:NextStepPathway,R-HSA-73863,orignal
R-HSA-427413,abstraction:NextStepPathway,R-HSA-427389,orignal
R-HSA-446210,abstraction:NextStepPathway,R-HSA-2142845,orignal
R-HSA-446210,abstraction:NextStepPathway,R-HSA-446193,orignal
R-HSA-446210,abstraction:NextStepPathway,R-HSA-70171,orignal
R-HSA-6807062,abstraction:NextStepPathway,R-HSA-196791,orignal
R-HSA-6807062,abstraction:NextStepPathway,R-HSA-191273,orignal
R-HSA-6807062,abstraction:NextStepPathway,R-HSA-211897,orignal
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-201681,orignal
R-HSA-4641257,abstraction:NextStepPathway,R-HSA-5689880,orignal
R-HSA-5423646,abstraction:NextStepPathway,R-HSA-156590,orignal
R-HSA-3371378,abstraction:NextStepPathway,R-HSA-5357905,orignal
R-HSA-6791226,abstraction:NextStepPathway,R-HSA-9930044,orignal
R-HSA-1362409,abstraction:NextStepPathway,R-HSA-9854311,orignal
R-HSA-444209,abstraction:NextStepPathway,R-HSA-418594,orignal
R-HSA-444209,abstraction:NextStepPathway,R-HSA-416476,orignal
R-HSA-2408550,abstraction:NextStepPathway,R-HSA-2408499,orignal
R-HSA-2408550,abstraction:NextStepPathway,R-HSA-2408508,orignal
R-HSA-2408550,abstraction:NextStepPathway,R-HSA-2408557,orignal
R-HSA-9617828,abstraction:NextStepPathway,R-HSA-69563,orignal
R-HSA-9617828,abstraction:NextStepPathway,R-HSA-69202,orignal
R-HSA-9617828,abstraction:NextStepPathway,R-HSA-6804116,orignal
R-HSA-9617828,abstraction:NextStepPathway,R-HSA-69895,orignal
R-HSA-9617828,abstraction:NextStepPathway,R-HSA-69656,orignal
R-HSA-9617828,abstraction:NextStepPathway,R-HSA-2559586,orignal
R-HSA-1963642,abstraction:NextStepPathway,R-HSA-6811558,orignal
R-HSA-1963642,abstraction:NextStepPathway,R-HSA-1257604,orignal
R-HSA-168288,abstraction:NextStepPathway,R-HSA-168336,orignal
R-HSA-168927,abstraction:NextStepPathway,R-HSA-1810476,orignal
R-HSA-9694614,abstraction:NextStepPathway,R-HSA-9694676,orignal
R-HSA-9694614,abstraction:NextStepPathway,R-HSA-9694786,orignal
R-HSA-9694614,abstraction:NextStepPathway,R-HSA-9694686,orignal
R-HSA-211981,abstraction:NextStepPathway,R-HSA-156590,orignal
R-HSA-5696394,abstraction:NextStepPathway,R-HSA-5696395,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5625970,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-4420097,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5625900,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-389359,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-399955,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5663220,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-2029482,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5626467,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5663213,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5625740,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5627123,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-5687128,orignal
R-HSA-8849471,abstraction:NextStepPathway,R-HSA-9664422,orignal
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69239,orignal
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69620,orignal
R-HSA-453279,abstraction:NextStepPathway,R-HSA-69278,orignal
R-HSA-159418,abstraction:NextStepPathway,R-HSA-193368,orignal
R-HSA-159418,abstraction:NextStepPathway,R-HSA-879518,orignal
R-HSA-159418,abstraction:NextStepPathway,R-HSA-192105,orignal
R-HSA-159418,abstraction:NextStepPathway,R-HSA-211976,orignal
R-HSA-159418,abstraction:NextStepPathway,R-HSA-193807,orignal
R-HSA-159418,abstraction:NextStepPathway,R-HSA-1989781,orignal
R-HSA-190371,abstraction:NextStepPathway,R-HSA-5654227,orignal
R-HSA-190371,abstraction:NextStepPathway,R-HSA-5654706,orignal
R-HSA-190371,abstraction:NextStepPathway,R-HSA-5654704,orignal
R-HSA-749476,abstraction:NextStepPathway,R-HSA-6784531,orignal
R-HSA-749476,abstraction:NextStepPathway,R-HSA-6782315,orignal
R-HSA-749476,abstraction:NextStepPathway,R-HSA-73780,orignal
R-HSA-749476,abstraction:NextStepPathway,R-HSA-73980,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-6811558,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-209560,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-389357,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-1257604,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-392451,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-1855204,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-114604,orignal
R-HSA-202424,abstraction:NextStepPathway,R-HSA-5607764,orignal
