previousPathwayAncestorID,interaction,nextPathwayAncestorID,tag
R-HSA-9675108,abstraction:NextStepPathway,R-HSA-168164,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-199920,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-450282,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-450294,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-166058,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-166016,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168898,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168179,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-181438,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168188,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-975138,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-975155,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-975871,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168142,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168176,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-448424,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-937061,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-166166,inferred
R-HSA-1266738,abstraction:NextStepPathway,R-HSA-168164,inferred
R-HSA-198753,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-198753,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-198753,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-198753,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-198725,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-198725,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-198725,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-187037,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-166520,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-450282,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-450282,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-450282,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-450282,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-450294,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-450294,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-450294,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-450294,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-166016,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-166016,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-166016,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-166016,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168898,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168898,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168898,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168898,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168179,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168179,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168179,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168179,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-181438,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-181438,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-181438,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-181438,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168188,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168188,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168188,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168188,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-975138,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-975138,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-975138,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-975138,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-975155,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-975155,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-975155,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-975155,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168138,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168138,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168138,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168138,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168181,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168181,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168181,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168181,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-975871,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-975871,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-975871,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-975871,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168142,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168142,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168142,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168142,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168176,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168176,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168176,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168176,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-448424,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-448424,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-448424,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-448424,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-937061,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-937061,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-937061,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-937061,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-166166,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-166166,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-166166,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-166166,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-168164,abstraction:NextStepPathway,R-HSA-375165,inferred
R-HSA-168164,abstraction:NextStepPathway,R-HSA-422475,inferred
R-HSA-168164,abstraction:NextStepPathway,R-HSA-9675108,inferred
R-HSA-168164,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9929356,inferred
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9909615,inferred
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9929491,inferred
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9931295,inferred
R-HSA-9909620,abstraction:NextStepPathway,R-HSA-9931269,inferred
R-HSA-71384,abstraction:NextStepPathway,R-HSA-379716,inferred
R-HSA-71384,abstraction:NextStepPathway,R-HSA-379724,inferred
R-HSA-71384,abstraction:NextStepPathway,R-HSA-72766,inferred
R-HSA-71384,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-211945,abstraction:NextStepPathway,R-HSA-379716,inferred
R-HSA-211945,abstraction:NextStepPathway,R-HSA-379724,inferred
R-HSA-211945,abstraction:NextStepPathway,R-HSA-72766,inferred
R-HSA-211945,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-379716,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-379724,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-72766,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-71384,abstraction:NextStepPathway,R-HSA-71737,inferred
R-HSA-211945,abstraction:NextStepPathway,R-HSA-71737,inferred
R-HSA-211859,abstraction:NextStepPathway,R-HSA-71737,inferred
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9686347,inferred
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9693928,inferred
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9645723,inferred
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9686347,inferred
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9693928,inferred
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9645723,inferred
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9692913,inferred
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9692913,inferred
R-HSA-111932,abstraction:NextStepPathway,R-HSA-9620244,inferred
R-HSA-111933,abstraction:NextStepPathway,R-HSA-9620244,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-442729,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-111932,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-111933,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-111997,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-111996,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-112043,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-112040,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-111885,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-418594,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-1489509,inferred
R-HSA-9620244,abstraction:NextStepPathway,R-HSA-9006925,inferred
R-HSA-9684325,abstraction:NextStepPathway,R-HSA-9735869,inferred
R-HSA-9679504,abstraction:NextStepPathway,R-HSA-9735869,inferred
R-HSA-71240,abstraction:NextStepPathway,R-HSA-196807,inferred
R-HSA-71240,abstraction:NextStepPathway,R-HSA-196849,inferred
R-HSA-71240,abstraction:NextStepPathway,R-HSA-196854,inferred
R-HSA-71291,abstraction:NextStepPathway,R-HSA-196807,inferred
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9793380,inferred
R-HSA-9754189,abstraction:NextStepPathway,R-HSA-9796292,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-9705671,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-9705683,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-168638,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-9705671,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-9705683,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-9694516,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-9679506,inferred
R-HSA-168643,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-176408,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-174143,inferred
R-HSA-69656,abstraction:NextStepPathway,R-HSA-453276,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-176408,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-174143,inferred
R-HSA-69242,abstraction:NextStepPathway,R-HSA-453276,inferred
R-HSA-210993,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-210993,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-210993,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-210993,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-202733,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-109582,abstraction:NextStepPathway,R-HSA-5673001,inferred
R-HSA-109582,abstraction:NextStepPathway,R-HSA-5684996,inferred
R-HSA-109582,abstraction:NextStepPathway,R-HSA-5683057,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-9660821,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-9660821,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-9660821,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9660821,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9662851,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9664433,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-417973,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-418038,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-418555,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-388396,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-372790,inferred
R-HSA-5683826,abstraction:NextStepPathway,R-HSA-162582,inferred
R-HSA-1445148,abstraction:NextStepPathway,R-HSA-9824585,inferred
R-HSA-1445148,abstraction:NextStepPathway,R-HSA-9856651,inferred
R-HSA-1445148,abstraction:NextStepPathway,R-HSA-9730414,inferred
R-HSA-1445148,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-199991,abstraction:NextStepPathway,R-HSA-9824585,inferred
R-HSA-199991,abstraction:NextStepPathway,R-HSA-9856651,inferred
R-HSA-199991,abstraction:NextStepPathway,R-HSA-9730414,inferred
R-HSA-199991,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-9824585,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-9856651,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-9730414,inferred
R-HSA-5653656,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-389357,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-389357,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-389357,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-389357,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-389356,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-389356,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-389356,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-389356,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-388841,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-388841,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-388841,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-388841,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-1280218,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-1257604,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-9006925,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-114604,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-76002,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-109582,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-9009391,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-8939211,inferred
R-HSA-194138,abstraction:NextStepPathway,R-HSA-9006931,inferred
R-HSA-9006934,abstraction:NextStepPathway,R-HSA-9634635,inferred
R-HSA-190373,abstraction:NextStepPathway,R-HSA-5654219,inferred
R-HSA-190373,abstraction:NextStepPathway,R-HSA-5654687,inferred
R-HSA-190373,abstraction:NextStepPathway,R-HSA-5654693,inferred
R-HSA-190373,abstraction:NextStepPathway,R-HSA-5654688,inferred
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-428643,inferred
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-9955298,inferred
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-425407,inferred
R-HSA-4085001,abstraction:NextStepPathway,R-HSA-382551,inferred
R-HSA-446219,abstraction:NextStepPathway,R-HSA-428643,inferred
R-HSA-446219,abstraction:NextStepPathway,R-HSA-9955298,inferred
R-HSA-446193,abstraction:NextStepPathway,R-HSA-428643,inferred
R-HSA-446193,abstraction:NextStepPathway,R-HSA-9955298,inferred
R-HSA-446203,abstraction:NextStepPathway,R-HSA-428643,inferred
R-HSA-446203,abstraction:NextStepPathway,R-HSA-9955298,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-428643,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-9955298,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-428643,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9955298,inferred
R-HSA-70370,abstraction:NextStepPathway,R-HSA-70263,inferred
R-HSA-70370,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-70221,abstraction:NextStepPathway,R-HSA-70263,inferred
R-HSA-70221,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-8982491,abstraction:NextStepPathway,R-HSA-70263,inferred
R-HSA-8982491,abstraction:NextStepPathway,R-HSA-70326,inferred
R-HSA-2559586,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-2559586,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-2559583,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-2559583,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-6804116,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-6791312,inferred
R-HSA-139915,abstraction:NextStepPathway,R-HSA-111453,inferred
